DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
2,586,129.93506549,2.4851981645,125.57152386,2.3551245821,120.95554977,130.18749796,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,587,129.93304815,2.4852078681,125.57178134,2.3551343109,120.95578818,130.1877745,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,588,129.93102653,2.4852179165,125.57203623,2.3551443976,120.9560233,130.18804916,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,589,129.9290007,2.485228312,125.57228857,2.3551548445,120.95625517,130.18832198,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,590,129.92697073,2.4852390569,125.57253841,2.355165654,120.95648381,130.188593,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,591,129.92493666,2.4852501534,125.57278577,2.3551768285,120.95670927,130.18886226,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,592,129.92289855,2.4852616039,125.57303068,2.3551883703,120.95693157,130.1891298,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,593,129.92085647,2.4852734104,125.5732732,2.3552002816,120.95715074,130.18939566,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,594,129.91881047,2.4852855751,125.57351334,2.3552125647,120.9573668,130.18965988,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,595,129.91676061,2.4852981002,125.57375115,2.3552252219,120.95757981,130.18992249,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,596,129.91470695,2.4853109876,125.57398666,2.3552382551,120.95778977,130.19018355,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,597,129.91264955,2.4853242395,125.57421991,2.3552516667,120.95799673,130.19044308,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,598,129.91058847,2.4853378578,125.57445093,2.3552654586,120.95820072,130.19070114,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,599,129.90852375,2.4853518445,125.57467976,2.3552796329,120.95840177,130.19095774,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,600,129.90645548,2.4853662014,125.57490643,2.3552941916,120.9585999,130.19121295,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,601,129.90438369,2.4853809306,125.57513097,2.3553091366,120.95879516,130.19146679,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,602,129.90230845,2.4853960337,125.57535343,2.3553244699,120.95898757,130.1917193,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,603,129.90022983,2.4854115127,125.57557384,2.3553401934,120.95917716,130.19197053,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,604,129.89814787,2.4854273692,125.57579224,2.3553563088,120.95936397,130.19222051,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,605,129.89606263,2.485443605,125.57600865,2.3553728181,120.95954802,130.19246928,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,606,129.89397418,2.4854602218,125.57622312,2.3553897228,120.95972936,130.19271688,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,607,129.89188257,2.4854772211,125.57643568,2.3554070248,120.95990801,130.19296335,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,608,129.88978786,2.4854946047,125.57664636,2.3554247257,120.960084,130.19320873,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,609,129.88769011,2.4855123741,125.57685521,2.3554428272,120.96025737,130.19345305,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,610,129.88558938,2.4855305307,125.57706225,2.3554613308,120.96042814,130.19369636,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,611,129.88348573,2.4855490761,125.57726753,2.355480238,120.96059636,130.19393869,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,612,129.88137921,2.4855680116,125.57747107,2.3554995504,120.96076205,130.19418009,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,613,129.87926988,2.4855873388,125.57767291,2.3555192694,120.96092524,130.19442058,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,614,129.87715781,2.4856070588,125.57787309,2.3555393964,120.96108598,130.19466021,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,615,129.87504304,2.4856271731,125.57807165,2.3555599328,120.96124428,130.19489901,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,616,129.87292565,2.4856476829,125.57826861,2.3555808799,120.96140019,130.19513703,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,617,129.87080568,2.4856685894,125.57846402,2.355602239,120.96155373,130.1953743,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,618,129.8686832,2.4856898938,125.5786579,2.3556240113,120.96170494,130.19561086,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,619,129.86655826,2.4857115972,125.5788503,2.355646198,120.96185386,130.19584675,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,620,129.86443092,2.4857337008,125.57904125,2.3556688003,120.96200051,130.196082,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,621,129.86230125,2.4857562055,125.57923079,2.3556918193,120.96214493,130.19631665,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,622,129.86016929,2.4857791124,125.57941895,2.3557152559,120.96228715,130.19655074,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,623,129.85803511,2.4858024225,125.57960576,2.3557391113,120.96242721,130.19678431,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,624,129.85589877,2.4858261367,125.57979126,2.3557633863,120.96256513,130.19701739,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,625,129.85376032,2.4858502557,125.5799755,2.355788082,120.96270096,130.19725003,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,626,129.85161983,2.4858747806,125.58015849,2.3558131991,120.96283473,130.19748225,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,627,129.84947735,2.485899712,125.58034028,2.3558387385,120.96296646,130.1977141,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,628,129.84733294,2.4859250508,125.5805209,2.355864701,120.9630962,130.19794561,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,629,129.84518666,2.4859507975,125.5807004,2.3558910873,120.96322398,130.19817682,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,630,129.84303856,2.4859769529,125.58087879,2.3559178981,120.96334982,130.19840776,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,631,129.84088871,2.4860035176,125.58105613,2.3559451341,120.96347378,130.19863848,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,632,129.83873717,2.4860304921,125.58123244,2.3559727958,120.96359587,130.198869,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,633,129.83658399,2.486057877,125.58140776,2.3560008838,120.96371614,130.19909937,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,634,129.83442923,2.4860856727,125.58158212,2.3560293985,120.96383462,130.19932963,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,635,129.83227295,2.4861138797,125.58175557,2.3560583406,120.96395133,130.1995598,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,636,129.8301152,2.4861424983,125.58192813,2.3560877103,120.96406633,130.19978992,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,637,129.82795606,2.486171529,125.58209984,2.356117508,120.96417964,130.20002004,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,638,129.82579557,2.4862009718,125.58227074,2.356147734,120.9642913,130.20025018,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,639,129.82363379,2.4862308273,125.58244086,2.3561783886,120.96440134,130.20048038,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,640,129.82147078,2.4862610954,125.58261024,2.3562094721,120.96450979,130.20071068,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,641,129.81930661,2.4862917765,125.58277891,2.3562409845,120.9646167,130.20094112,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,642,129.81714132,2.4863228706,125.58294691,2.3562729261,120.96472209,130.20117172,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,643,129.81497498,2.4863543777,125.58311427,2.3563052968,120.96482601,130.20140253,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,644,129.81280765,2.4863862979,125.58328103,2.3563380968,120.96492848,130.20163357,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,645,129.81063938,2.4864186312,125.58344722,2.356371326,120.96502955,130.2018649,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,646,129.80847024,2.4864513774,125.58361289,2.3564049843,120.96512925,130.20209653,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,647,129.80630027,2.4864845366,125.58377806,2.3564390716,120.96522761,130.20232851,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,648,129.80412955,2.4865181084,125.58394277,2.3564735878,120.96532466,130.20256087,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,649,129.80195813,2.4865520928,125.58410705,2.3565085326,120.96542046,130.20279365,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,650,129.79978606,2.4865864894,125.58427095,2.3565439058,120.96551502,130.20302687,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,651,129.7976134,2.4866212979,125.58443449,2.3565797071,120.9656084,130.20326059,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,652,129.79544022,2.486656518,125.58459772,2.3566159362,120.96570061,130.20349482,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,653,129.79326658,2.4866921493,125.58476066,2.3566525925,120.96579171,130.20372961,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,654,129.79109252,2.4867281913,125.58492335,2.3566896757,120.96588172,130.20396498,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,655,129.78891811,2.4867646436,125.58508583,2.3567271853,120.96597069,130.20420098,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,656,129.78674341,2.4868015057,125.58524814,2.3567651208,120.96605864,130.20443764,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,657,129.78456848,2.4868387768,125.5854103,2.3568034814,120.96614562,130.20467499,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,658,129.78239337,2.4868764565,125.58557236,2.3568422666,120.96623166,130.20491306,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,659,129.78021814,2.486914544,125.58573435,2.3568814758,120.96631679,130.2051519,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,660,129.77804285,2.4869530386,125.5858963,2.3569211081,120.96640107,130.20539153,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,661,129.77586756,2.4869919398,125.58605824,2.3569611628,120.96648451,130.20563198,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,662,129.77369227,2.4870312472,125.58622019,2.35700164,120.96656712,130.20587326,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,663,129.77151697,2.487070961,125.58638213,2.3570425394,120.9666489,130.20611537,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,664,129.76934168,2.487111081,125.58654408,2.3570838612,120.96672986,130.2063583,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,665,129.76716638,2.4871516073,125.58670602,2.3571256052,120.96680999,130.20660206,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,666,129.76499109,2.4871925399,125.58686797,2.3571677715,120.96688929,130.20684665,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,667,129.76281579,2.4872338787,125.58702992,2.35721036,120.96696776,130.20709207,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,668,129.7606405,2.4872756238,125.58719186,2.3572533707,120.96704541,130.20733832,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,669,129.7584652,2.487317775,125.58735381,2.3572968037,120.96712222,130.20758539,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,670,129.75628991,2.4873603324,125.58751575,2.3573406587,120.96719821,130.20783329,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,671,129.75411461,2.4874032959,125.5876777,2.357384936,120.96727338,130.20808202,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,672,129.75193932,2.4874466656,125.58783964,2.3574296353,120.96734771,130.20833157,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,673,129.74976402,2.4874904414,125.58800159,2.3574747567,120.96742122,130.20858195,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,674,129.74758873,2.4875346233,125.58816353,2.3575203002,120.9674939,130.20883316,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,675,129.74541343,2.4875792113,125.58832548,2.3575662658,120.96756576,130.2090852,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,676,129.74323814,2.4876242053,125.58848742,2.3576126534,120.96763679,130.20933806,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,677,129.74106285,2.4876696053,125.58864937,2.3576594629,120.96770699,130.20959175,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,678,129.73888755,2.4877154113,125.58881131,2.3577066945,120.96777636,130.20984627,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,679,129.73671226,2.4877616233,125.58897326,2.357754348,120.9678449,130.21010162,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,680,129.73453696,2.4878082412,125.5891352,2.3578024234,120.96791262,130.21035779,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,681,129.73236167,2.4878552651,125.58929715,2.3578509206,120.96797952,130.21061479,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,682,129.73018637,2.4879026949,125.5894591,2.3578998398,120.96804558,130.21087261,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,683,129.72801108,2.4879505306,125.58962104,2.3579491808,120.96811082,130.21113126,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,684,129.72583578,2.4879987721,125.58978299,2.3579989436,120.96817523,130.21139074,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,685,129.72366049,2.4880474195,125.58994493,2.3580491282,120.96823882,130.21165105,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,686,129.72148519,2.4880964727,125.59010688,2.3580997346,120.96830157,130.21191218,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,687,129.7193099,2.4881459317,125.59026882,2.3581507627,120.96836351,130.21217414,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,688,129.7171346,2.4881957965,125.59043077,2.3582022125,120.96842461,130.21243692,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,689,129.71495931,2.488246067,125.59059271,2.358254084,120.96848489,130.21270054,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,690,129.71278401,2.4882967432,125.59075466,2.3583063771,120.96854434,130.21296497,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,691,129.71060872,2.4883478251,125.5909166,2.3583590919,120.96860297,130.21323024,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,692,129.70843342,2.4883993127,125.59107855,2.3584122282,120.96866077,130.21349633,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,693,129.70625813,2.488451206,125.59124049,2.3584657862,120.96871774,130.21376325,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,694,129.70408284,2.4885035048,125.59140244,2.3585197656,120.96877389,130.21403099,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,695,129.70190754,2.4885562093,125.59156439,2.3585741666,120.96882921,130.21429956,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,696,129.69973225,2.4886093193,125.59172633,2.358628989,120.9688837,130.21456896,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,697,129.69755695,2.4886628348,125.59188828,2.3586842329,120.96893737,130.21483918,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,698,129.69538166,2.4887167559,125.59205022,2.3587398982,120.96899022,130.21511023,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,699,129.69320636,2.4887710824,125.59221217,2.3587959849,120.96904223,130.2153821,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
2,700,129.69103107,2.4888258145,125.59237411,2.358852493,120.96909343,130.2156548,ARTs,DonorSex,Donor Sex,Vital Parameter Trajectory: Systolic Blood Pressure (mmHg),SBP (mmHg)
