DonorSex,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
2,355,60.525113256,1.1150433538,57.578780575,1.0581019414,55.504932259,59.652628891,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,356,60.523263357,1.115052332,57.578175188,1.0581111713,55.504308782,59.652041594,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,357,60.521404007,1.1150612617,57.57756051,1.0581203492,55.503676115,59.651444905,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,358,60.519535435,1.1150701346,57.576936713,1.0581294666,55.503034448,59.650838977,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,359,60.517657869,1.1150789424,57.576303967,1.0581385148,55.502383968,59.650223965,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,360,60.515771538,1.1150876769,57.575662444,1.0581474852,55.501724863,59.649600024,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,361,60.513876636,1.1150963303,57.575012291,1.0581563698,55.501057297,59.648967285,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,362,60.511973225,1.1151048968,57.574353561,1.0581651626,55.500381334,59.648325789,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,363,60.510061335,1.1151133714,57.573686283,1.0581738583,55.499697012,59.647675554,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,364,60.508140993,1.1151217491,57.573010485,1.0581824517,55.499004371,59.647016598,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,365,60.506212227,1.1151300252,57.572326195,1.058190938,55.498303448,59.646348942,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,366,60.504275067,1.1151381949,57.571633443,1.0581993122,55.497594283,59.645672603,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,367,60.50232954,1.1151462538,57.570932258,1.0582075697,55.496876913,59.644987602,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,368,60.500375675,1.1151541975,57.570222667,1.0582157058,55.496151376,59.644293958,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,369,60.498413501,1.1151620216,57.5695047,1.0582237163,55.495417709,59.643591691,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,370,60.496443046,1.1151697221,57.568778385,1.0582315966,55.494675948,59.642880821,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,371,60.494464339,1.115177295,57.568043751,1.0582393428,55.493926132,59.64216137,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,372,60.492477407,1.1151847364,57.567300827,1.0582469507,55.493168297,59.641433357,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,373,60.49048228,1.1151920425,57.566549641,1.0582544166,55.492402478,59.640696804,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,374,60.488478986,1.1151992097,57.565790222,1.0582617365,55.491628712,59.639951732,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,375,60.486467552,1.1152062346,57.565022599,1.058268907,55.490847035,59.639198162,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,376,60.484448009,1.1152131137,57.5642468,1.0582759244,55.490057482,59.638436117,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,377,60.482420384,1.1152198438,57.563462854,1.0582827855,55.489260089,59.637665619,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,378,60.480384706,1.1152264218,57.56267079,1.0582894869,55.48845489,59.63688669,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,379,60.478341002,1.1152328447,57.561870636,1.0582960255,55.487641921,59.636099352,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,380,60.476289303,1.1152391095,57.561062422,1.0583023984,55.486821216,59.635303628,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,381,60.474229635,1.1152452136,57.560246175,1.0583086026,55.48599281,59.634499541,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,382,60.472162028,1.1152511542,57.559421925,1.0583146354,55.485156735,59.633687115,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,383,60.470086509,1.1152569288,57.5585897,1.0583204942,55.484313028,59.632866373,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,384,60.468003109,1.115262535,57.55774953,1.0583261763,55.48346172,59.632037339,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,385,60.465911854,1.1152679705,57.556901441,1.0583316796,55.482602845,59.631200037,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,386,60.463812773,1.115273233,57.556045464,1.0583370015,55.481736437,59.630354491,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,387,60.461705895,1.1152783205,57.555181627,1.0583421401,55.480862528,59.629500725,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,388,60.459591249,1.115283231,57.554309958,1.0583470931,55.479981152,59.628638764,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,389,60.457468862,1.1152879626,57.553430487,1.0583518587,55.47909234,59.627768633,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,390,60.455338763,1.1152925136,57.552543242,1.0583564351,55.478196125,59.626890358,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,391,60.453200981,1.1152968823,57.551648251,1.0583608204,55.47729254,59.626003962,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,392,60.451055544,1.115301067,57.550745544,1.0583650131,55.476381615,59.625109473,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,393,60.44890248,1.1153050665,57.549835149,1.0583690117,55.475463383,59.624206915,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,394,60.446741819,1.1153088793,57.548917094,1.0583728148,55.474537874,59.623296314,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,395,60.444573588,1.1153125042,57.547991409,1.0583764211,55.473605121,59.622377697,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,396,60.442397816,1.11531594,57.547058122,1.0583798294,55.472665154,59.62145109,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,397,60.440214531,1.1153191857,57.546117262,1.0583830385,55.471718004,59.62051652,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,398,60.438023762,1.1153222403,57.545168858,1.0583860476,55.470763702,59.619574013,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,399,60.435825537,1.115325103,57.544212937,1.0583888558,55.469802278,59.618623597,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,400,60.433619885,1.115327773,57.54324953,1.0583914621,55.468833762,59.617665298,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,401,60.431406834,1.1153302497,57.542278664,1.058393866,55.467858184,59.616699143,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,402,60.429186413,1.1153325325,57.541300368,1.0583960669,55.466875575,59.615725161,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,403,60.42695865,1.1153346208,57.540314671,1.0583980643,55.465885963,59.614743379,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,404,60.424723573,1.1153365144,57.539321602,1.0583998577,55.464889379,59.613753825,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,405,60.422481212,1.1153382129,57.538321189,1.0584014469,55.463885851,59.612756527,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,406,60.420231594,1.1153397161,57.537313461,1.0584028317,55.462875409,59.611751513,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,407,60.417974747,1.1153410239,57.536298447,1.0584040119,55.461858082,59.610738812,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,408,60.415710702,1.1153421363,57.535276175,1.0584049875,55.460833898,59.609718452,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,409,60.413439485,1.1153430533,57.534246674,1.0584057585,55.459802885,59.608690463,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,410,60.411161125,1.1153437751,57.533209973,1.0584063252,55.458765074,59.607654872,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,411,60.408875651,1.1153443018,57.5321661,1.0584066878,55.45772049,59.60661171,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,412,60.406583091,1.1153446339,57.531115085,1.0584068465,55.456669164,59.605561005,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,413,60.404283474,1.1153447716,57.530056955,1.0584068018,55.455611121,59.604502788,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,414,60.401976829,1.1153447154,57.528991739,1.0584065541,55.454546391,59.603437087,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,415,60.399663182,1.115344466,57.527919467,1.0584061041,55.453475001,59.602363933,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,416,60.397342564,1.1153440239,57.526840167,1.0584054524,55.452396978,59.601283355,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,417,60.395015002,1.1153433898,57.525753867,1.0584045997,55.45131235,59.600195384,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,418,60.392680525,1.1153425645,57.524660596,1.0584035469,55.450221142,59.59910005,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,419,60.390339162,1.1153415489,57.523560384,1.0584022949,55.449123384,59.597997384,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,420,60.38799094,1.1153403439,57.522453258,1.0584008445,55.4480191,59.596887415,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,421,60.385635889,1.1153389506,57.521339247,1.058399197,55.446908319,59.595770175,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,422,60.383274037,1.1153373699,57.52021838,1.0583973533,55.445791065,59.594645694,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,423,60.380905412,1.115335603,57.519090686,1.0583953147,55.444667367,59.593514005,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,424,60.378530042,1.1153336513,57.517956193,1.0583930825,55.443537249,59.592375137,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,425,60.376147957,1.1153315158,57.51681493,1.058390658,55.442400738,59.591229122,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,426,60.373759184,1.1153291981,57.515666926,1.0583880427,55.44125786,59.590075992,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,427,60.371363752,1.1153266996,57.514512209,1.058385238,55.44010864,59.588915778,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,428,60.36896169,1.1153240216,57.513350808,1.0583822454,55.438953105,59.587748512,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,429,60.366553026,1.1153211659,57.512182752,1.0583790667,55.437791279,59.586574226,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,430,60.364137788,1.115318134,57.51100807,1.0583757034,55.436623188,59.585392951,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,431,60.361716005,1.1153149276,57.509826789,1.0583721575,55.435448858,59.584204721,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,432,60.359287706,1.1153115485,57.50863894,1.0583684306,55.434268313,59.583009567,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,433,60.356852918,1.1153079984,57.50744455,1.0583645246,55.433081579,59.581807521,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,434,60.354411671,1.1153042794,57.506243648,1.0583604416,55.431888679,59.580598617,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,435,60.351963992,1.1153003931,57.505036263,1.0583561835,55.43068964,59.579382886,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,436,60.34950991,1.1152963418,57.503822424,1.0583517525,55.429484486,59.578160362,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,437,60.347049455,1.1152921274,57.502602159,1.0583471506,55.42827324,59.576931078,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,438,60.344582653,1.1152877521,57.501375497,1.05834238,55.427055928,59.575695065,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,439,60.342109534,1.1152832179,57.500142466,1.0583374431,55.425832574,59.574452359,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,440,60.339630125,1.1152785272,57.498903096,1.058332342,55.424603202,59.573202991,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,441,60.337144456,1.1152736822,57.497657415,1.0583270793,55.423367835,59.571946995,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,442,60.334652556,1.1152686852,57.496405452,1.0583216573,55.422126499,59.570684404,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,443,60.332154451,1.1152635387,57.495147234,1.0583160784,55.420879216,59.569415253,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,444,60.329650171,1.115258245,57.493882792,1.0583103453,55.419626011,59.568139574,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,445,60.327139745,1.1152528066,57.492612154,1.0583044604,55.418366907,59.566857401,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,446,60.3246232,1.1152472261,57.491335348,1.0582984266,55.417101927,59.565568769,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,447,60.322100566,1.115241506,57.490052404,1.0582922463,55.415831096,59.564273712,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,448,60.31957187,1.115235649,57.488763349,1.0582859225,55.414554435,59.562972262,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,449,60.317037142,1.1152296577,57.487468212,1.0582794577,55.413271969,59.561664455,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,450,60.314496409,1.1152235349,57.486167023,1.058272855,55.411983721,59.560350325,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,451,60.3119497,1.1152172834,57.48485981,1.0582661172,55.410689714,59.559029905,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,452,60.309397043,1.1152109059,57.483546601,1.0582592472,55.40938997,59.557703231,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,453,60.306838467,1.1152044054,57.482227425,1.0582522479,55.408084513,59.556370338,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,454,60.304274001,1.1151977847,57.480902312,1.0582451225,55.406773365,59.555031258,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,455,60.301703673,1.1151910467,57.479571288,1.0582378739,55.405456549,59.553686028,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,456,60.299127511,1.1151841944,57.478234385,1.0582305053,55.404134087,59.552334682,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,457,60.296545544,1.115177231,57.476891629,1.0582230198,55.402806003,59.550977255,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,458,60.2939578,1.1151701593,57.47554305,1.0582154206,55.401472318,59.549613782,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,459,60.291364307,1.1151629826,57.474188676,1.058207711,55.400133055,59.548244297,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,460,60.288765095,1.115155704,57.472828537,1.0581998941,55.398788236,59.546868837,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,461,60.286160192,1.1151483266,57.47146266,1.0581919734,55.397437883,59.545487436,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,462,60.283549625,1.1151408536,57.470091074,1.0581839521,55.396082019,59.544100129,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,463,60.280933424,1.1151332884,57.468713809,1.0581758337,55.394720666,59.542706951,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,464,60.278311617,1.1151256341,57.467330892,1.0581676215,55.393353845,59.541307939,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,465,60.275684232,1.1151178941,57.465942353,1.058159319,55.391981578,59.539903127,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,466,60.273051299,1.1151100718,57.46454822,1.0581509296,55.390603888,59.538492551,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,467,60.270412844,1.1151021705,57.463148522,1.058142457,55.389220796,59.537076247,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,468,60.267768898,1.1150941936,57.461743287,1.0581339047,55.387832324,59.53565425,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,469,60.265119487,1.1150861446,57.460332545,1.0581252761,55.386438493,59.534226596,ARTd,DonorSex,Donor Sex,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
